t,node,discovery_rate,Na,average_Na,average_Ne,pos_x,pos_y,min_discovery_rate,max_discovery_rate,stdev_discovery_rate
8288,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8289,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8290,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8291,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8292,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8293,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8294,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8295,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8296,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8297,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8298,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8299,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8300,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8301,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8302,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8303,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8304,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8305,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8306,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
8307,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8308,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8309,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8310,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8311,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8312,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8313,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8314,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8315,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8316,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8317,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8318,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8319,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8320,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
8321,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
8322,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
8323,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
8324,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8325,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8326,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8327,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8328,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8329,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8330,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8331,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8332,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8333,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8334,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8335,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8336,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8337,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8338,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8339,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8340,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8341,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8342,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8343,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8344,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8345,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8346,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8347,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8348,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8349,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8350,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8351,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8352,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8353,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8354,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8355,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8356,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8357,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8358,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8359,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8360,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8361,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8362,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8363,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8364,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8365,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8366,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8367,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8368,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8369,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8370,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8371,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8372,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8373,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8374,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8375,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8376,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8377,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8378,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8379,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8380,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8381,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8382,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8383,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8384,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8385,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8386,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8387,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8388,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8389,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8390,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8391,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8392,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8393,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8394,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8395,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8396,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8397,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8398,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8399,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8400,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8401,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8402,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8403,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8404,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8405,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8406,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8407,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8408,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8409,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8410,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8411,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8412,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8413,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8414,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8415,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8416,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8417,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8418,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8419,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8420,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8421,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8422,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8423,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8424,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8425,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8426,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8427,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8428,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8429,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8430,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8431,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8432,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8433,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8434,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8435,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8436,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8437,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8438,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8439,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
8440,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8441,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8442,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8443,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8444,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8445,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8446,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8447,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8448,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8449,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8450,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8451,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8452,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8453,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8454,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8455,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
8456,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8457,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
8458,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8459,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8460,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8461,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8462,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8463,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8464,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8465,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
8466,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8467,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8468,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8469,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8470,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8471,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8472,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8473,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8474,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8475,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8476,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8477,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8478,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8479,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8480,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8481,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8482,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8483,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8484,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8485,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8486,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8487,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8488,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8489,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8490,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
8491,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8492,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8493,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
8494,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8495,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8496,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8497,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8498,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8499,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8500,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8501,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8502,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8503,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
8504,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
8505,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
8506,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
